Agent ID,0
Number of waypoints,2
Point-0,0,-0.0392171,-0.0520025,0.0960231
Point-1,0.950569,-0.00108197,-0.00647964,0.107422
Agent ID,1
Number of waypoints,2
Point-0,0,-0.0482615,0.0352641,0.0779546
Point-1,1.67754,0.026899,0.0419538,0.163858
Agent ID,2
Number of waypoints,2
Point-0,0,0.0365536,0.04069,0.155945
Point-1,1.56695,-0.0310695,0.0119075,0.0956556
Agent ID,3
Number of waypoints,7
Point-0,0,-0.0232734,-0.00627454,0.131436
Point-1,0.380228,-0.0310452,-0.012077,0.106987
Point-2,0.570341,-0.0310452,-0.0204806,0.0963797
Point-3,0.665398,-0.0310452,-0.0205918,0.0869852
Point-4,0.760455,-0.0297618,-0.0288141,0.0869852
Point-5,0.766459,-0.0291614,-0.0288141,0.0869852
Point-6,0.781877,-0.0291614,-0.0288141,0.0854434
Agent ID,4
Number of waypoints,6
Point-0,0,0.00442237,-0.0599377,0.0695702
Point-1,0.475284,-0.0124402,-0.0599377,0.100236
Point-2,0.570341,-0.0219459,-0.0599377,0.100236
Point-3,0.831249,-0.0480367,-0.0599377,0.100236
Point-4,0.950569,-0.0480367,-0.0599377,0.112168
Point-5,2.45399,-0.0480367,0.0448665,0.157706
Agent ID,5
Number of waypoints,2
Point-0,0,0.0117749,-0.0299162,0.113704
Point-1,1.41588,-0.0593766,0.023459,0.0966423
