Agent ID,0
Number of waypoints,2
Point-0,0,-0.0468211,0.0493489,0.145536
Point-1,0.852674,-0.0426543,0.0023373,0.179625
Agent ID,1
Number of waypoints,4
Point-0,0,0.0309929,0.028127,0.164719
Point-1,1.57293,0.024147,0.00544679,0.0920898
Point-2,1.94974,-0.0135338,0.00544679,0.0920898
Point-3,2.81387,-0.00313662,-0.0438277,0.0653483
Agent ID,2
Number of waypoints,2
Point-0,0,0.0054653,0.034772,0.0605945
Point-1,0.95852,-0.0167241,0.0594361,0.109593
Agent ID,3
Number of waypoints,2
Point-0,0,-0.0547003,-0.0419444,0.102493
Point-1,1.57293,0.0321498,-0.00855414,0.0654407
Agent ID,4
Number of waypoints,2
Point-0,0,-0.0221012,-0.0239651,0.0632848
Point-1,1.33531,0.0240683,-0.0525082,0.122103
Agent ID,5
Number of waypoints,3
Point-0,0,0.0499286,-0.0515369,0.104918
Point-1,0.576825,0.0595121,-0.0515369,0.153017
Point-2,1.48614,0.0595121,0.0393941,0.153017
