Agent ID,0
Number of waypoints,4
Point-0,0,0.0162172,0.0345504,0.0873915
Point-1,0.301136,-0.0138964,0.0345504,0.0873915
Point-2,0.502818,-0.0138964,0.0143822,0.0873915
Point-3,0.648533,-0.0138964,0.0143822,0.101963
Agent ID,1
Number of waypoints,3
Point-0,0,-0.0465427,0.0393921,0.170937
Point-1,0.799819,-0.0465427,0.0393921,0.0909551
Point-2,1.14597,-0.0560724,0.0143068,0.0909551
Agent ID,2
Number of waypoints,2
Point-0,0,-0.00598314,-0.0495464,0.0763554
Point-1,0.430649,-0.00380934,-0.0401519,0.107852
Agent ID,3
Number of waypoints,2
Point-0,0,0.0515355,-0.0451433,0.12253
Point-1,0.244901,0.0390211,-0.0399316,0.115766
Agent ID,4
Number of waypoints,2
Point-0,0,0.0568044,0.0465795,0.138403
Point-1,0.852242,0.04995,0.0518844,0.0653381
Agent ID,5
Number of waypoints,2
Point-0,0,0.0573738,-0.00630806,0.16433
Point-1,0.861309,0.0243837,-0.0513259,0.172453
