Agent ID,0
Number of waypoints,2
Point-0,0,0.0540031,0.0599166,0.084413
Point-1,0.66753,0.0560752,-0.000181928,0.0798306
Agent ID,1
Number of waypoints,3
Point-0,0,-0.0271156,0.0214734,0.0954989
Point-1,0.514951,0.000472378,0.0214734,0.119406
Point-2,0.552921,0.000472378,0.0252704,0.119406
Agent ID,2
Number of waypoints,2
Point-0,0,0.0217384,0.0143393,0.139337
Point-1,1.40289,0.0514169,-0.0390633,0.0821295
Agent ID,3
Number of waypoints,2
Point-0,0,-0.0334272,-0.0390965,0.138314
Point-1,0.456897,-0.00494308,-0.0477531,0.129765
Agent ID,4
Number of waypoints,3
Point-0,0,-0.0486773,-0.020014,0.164887
Point-1,0.589711,-0.00388415,-0.020014,0.179065
Point-2,0.674015,-0.00388415,-0.0115837,0.179065
Agent ID,5
Number of waypoints,3
Point-0,0,-0.0420075,0.029631,0.155522
Point-1,0.368979,-0.0180736,0.029631,0.168486
Point-2,0.411321,-0.0180736,0.0338652,0.168486
