Agent ID,0
Number of waypoints,2
Point-0,0,-0.00846461,-0.0527243,0.136889
Point-1,1.10446,-0.00902012,0.0152845,0.178771
Agent ID,1
Number of waypoints,2
Point-0,0,-0.0392015,-0.0118775,0.150715
Point-1,1.72988,0.0354424,0.0384182,0.102667
Agent ID,2
Number of waypoints,3
Point-0,0,0.00146921,-0.00824872,0.108695
Point-1,0.431288,0.00146921,-0.00824872,0.0655662
Point-2,0.782349,0.0123267,0.0159999,0.0655662
Agent ID,3
Number of waypoints,2
Point-0,0,0.0263583,0.0331968,0.177028
Point-1,0.335704,0.0194024,0.0590023,0.177837
Agent ID,4
Number of waypoints,6
Point-0,0,-0.0364737,0.0254695,0.103741
Point-1,0.345975,-0.0348619,0.00656379,0.111518
Point-2,0.345975,-0.0348619,0.00656379,0.111518
Point-3,0.744568,-0.0348619,-0.0332955,0.111518
Point-4,1.27643,0.0183243,-0.0332955,0.111518
Point-5,1.83619,0.0358109,-0.0332955,0.150007
Agent ID,5
Number of waypoints,3
Point-0,0,0.0140892,0.0544776,0.145058
Point-1,0.787262,0.0140892,0.0544776,0.0663318
Point-2,1.51025,-0.0407338,0.0370016,0.0663318
