Agent ID,0
Number of waypoints,3
Point-0,0,-0.0162909,0.059384,0.113271
Point-1,0.390689,-0.0162909,0.0203151,0.113271
Point-2,0.946175,-1.32583e-05,0.0203151,0.152542
Agent ID,1
Number of waypoints,3
Point-0,0,-0.0559146,-0.0330401,0.160955
Point-1,0.006233,-0.0559146,-0.0336634,0.160955
Point-2,0.205784,-0.0584047,-0.0336634,0.17842
Agent ID,2
Number of waypoints,2
Point-0,0,0.0202923,-0.0172994,0.14014
Point-1,0.270992,0.0344838,-0.0155937,0.128938
Agent ID,3
Number of waypoints,2
Point-0,0,0.0126318,0.0337233,0.0765696
Point-1,1.31981,0.0556433,0.0230747,0.15489
Agent ID,4
Number of waypoints,3
Point-0,0,-0.0459357,0.0333888,0.116496
Point-1,0.40381,-0.0459357,0.0333888,0.076115
Point-2,0.616498,-0.0551394,0.0213237,0.076115
Agent ID,5
Number of waypoints,2
Point-0,0,-0.0368846,-0.0552205,0.138048
Point-1,0.814155,-0.0378426,-0.034721,0.07809
