Agent ID,0
Number of waypoints,2
Point-0,0,-0.00177845,-0.0257151,0.14284
Point-1,0.577453,-0.0321812,-0.0176345,0.123578
Agent ID,1
Number of waypoints,4
Point-0,0,0.0125039,0.0579254,0.158302
Point-1,0.654722,0.0125039,-0.0075468,0.158302
Point-2,0.877441,-0.00976804,-0.0075468,0.158302
Point-3,0.996311,-0.00976804,-0.0075468,0.170189
Agent ID,2
Number of waypoints,2
Point-0,0,-0.0371815,-0.0440525,0.171712
Point-1,1.94158,0.0254492,-0.00519724,0.0790396
Agent ID,3
Number of waypoints,3
Point-0,0,-0.0146008,0.00182756,0.172301
Point-1,0.566887,-0.0146008,-0.0518911,0.175271
Point-2,1.18898,0.0476087,-0.0518911,0.175271
Agent ID,4
Number of waypoints,2
Point-0,0,-0.0587872,-0.0029868,0.152626
Point-1,1.60224,-0.040737,0.0582,0.0716389
Agent ID,5
Number of waypoints,2
Point-0,0,0.0047777,-0.0584577,0.119015
Point-1,1.75278,0.0457873,0.0440539,0.0872582
