Agent ID,0
Number of waypoints,3
Point-0,0,0.0356482,0.00554109,0.0903773
Point-1,0.086966,0.0356482,0.00554109,0.0816807
Point-2,0.533294,-0.00686047,0.00766518,0.0816807
Agent ID,1
Number of waypoints,2
Point-0,0,0.0519693,-0.057879,0.0860266
Point-1,1.1546,-0.00227368,-0.054752,0.144117
Agent ID,2
Number of waypoints,2
Point-0,0,0.0055172,-0.0350728,0.115908
Point-1,0.950627,0.0554219,-0.0304036,0.0754192
Agent ID,3
Number of waypoints,3
Point-0,0,-0.0558639,-0.0016935,0.110108
Point-1,0.358773,-0.0593852,-0.0016935,0.142464
Point-2,0.813369,-0.0593852,0.0437661,0.142464
Agent ID,4
Number of waypoints,3
Point-0,0,-0.0553262,-0.0179234,0.16412
Point-1,0.633409,-0.0177173,-0.0179234,0.138388
Point-2,1.15053,-0.0177173,0.0337886,0.138388
Agent ID,5
Number of waypoints,2
Point-0,0,0.0391889,0.0576187,0.0824875
Point-1,0.766434,0.02223,0.0387727,0.123326
