Agent ID,0
Number of waypoints,3
Point-0,0,-0.0223805,0.0589192,0.120649
Point-1,1.07702,-0.0223805,-0.0402173,0.129214
Point-2,1.11344,-0.0260234,-0.0402173,0.129214
Agent ID,1
Number of waypoints,3
Point-0,0,0.00625912,0.0559739,0.0661957
Point-1,1.0647,0.00625912,-0.050496,0.0661957
Point-2,1.62626,-0.0144359,-0.050496,0.101657
Agent ID,2
Number of waypoints,2
Point-0,0,-0.0440055,0.00534798,0.111338
Point-1,0.142982,-0.0453655,-0.00496124,0.113967
Agent ID,3
Number of waypoints,3
Point-0,0,0.0145896,0.0411239,0.113794
Point-1,0.568013,0.0145896,0.0448386,0.0607074
Point-2,0.66533,0.0243213,0.0448386,0.0607074
Agent ID,4
Number of waypoints,4
Point-0,0,0.0106703,0.00295744,0.0602194
Point-1,0.57608,-0.00319609,-0.0407842,0.0602194
Point-2,1.0021,-0.045798,-0.0407842,0.0602194
Point-3,1.20063,-0.0561745,-0.0416844,0.0687957
Agent ID,5
Number of waypoints,6
Point-0,0,-0.0522222,0.0253117,0.0897067
Point-1,0.316301,-0.0313646,0.0155083,0.0906759
Point-2,0.653198,-0.0313646,-0.0172786,0.0915785
Point-3,0.665233,-0.0313646,-0.0184821,0.0915785
Point-4,1.0021,0.00232209,-0.0184821,0.0915785
Point-5,1.92027,0.0447525,-0.0187661,0.140681
