Agent ID,0
Number of waypoints,3
Point-0,0,0.0392137,0.051668,0.165084
Point-1,0.014935,0.0392137,0.0501745,0.165084
Point-2,0.255495,0.0429487,0.0501745,0.144763
Agent ID,1
Number of waypoints,2
Point-0,0,-0.0515323,0.0296041,0.171135
Point-1,0.734418,-0.0400837,-0.0229821,0.161728
Agent ID,2
Number of waypoints,3
Point-0,0,-0.0269339,0.056038,0.0997746
Point-1,0.345092,-0.0269339,0.056038,0.0652654
Point-2,0.800647,0.0100515,0.0474679,0.0652654
Agent ID,3
Number of waypoints,2
Point-0,0,0.0554509,0.0095848,0.17914
Point-1,0.593506,0.0489047,-0.0413846,0.177305
Agent ID,4
Number of waypoints,2
Point-0,0,0.0314536,0.0246846,0.131964
Point-1,0.814538,0.0582213,-0.0282045,0.130167
Agent ID,5
Number of waypoints,3
Point-0,0,-0.0594434,-0.023975,0.13167
Point-1,0.610748,-0.0225599,-0.0481663,0.13167
Point-2,0.949508,-0.0225599,-0.0481663,0.165546
