Agent ID,0
Number of waypoints,2
Point-0,0,0.0184915,-0.039964,0.104528
Point-1,1.01734,0.0389454,0.0318503,0.0950624
Agent ID,1
Number of waypoints,3
Point-0,0,-0.0592984,-0.0482797,0.170382
Point-1,1.15425,-0.0525793,-0.0482797,0.061676
Point-2,1.80006,-0.0525793,0.0163014,0.061676
Agent ID,2
Number of waypoints,6
Point-0,0,-0.0411875,0.0209296,0.0926971
Point-1,0.593878,-0.0284559,0.0208247,0.0629648
Point-2,0.780278,-0.0284559,0.0394647,0.0629648
Point-3,0.870111,-0.0283632,0.0483553,0.0629648
Point-4,1.40319,0.0249445,0.0483553,0.0629648
Point-5,1.85708,0.0560716,0.0340928,0.0629648
Agent ID,3
Number of waypoints,2
Point-0,0,0.05638,0.0447344,0.103486
Point-1,1.13691,-0.00887379,0.0160364,0.123225
Agent ID,4
Number of waypoints,3
Point-0,0,-0.0142078,0.0569958,0.10327
Point-1,0.365919,-0.0142078,0.0569958,0.0666781
Point-2,0.593878,-0.0143623,0.0343544,0.0666781
Agent ID,5
Number of waypoints,2
Point-0,0,-0.0318109,-0.0434761,0.113225
Point-1,0.49567,0.00279003,-0.045079,0.0998618
