Agent ID,0
Number of waypoints,3
Point-0,0,0.0143263,0.0395425,0.121312
Point-1,0.309617,0.0136604,0.0395425,0.0910162
Point-2,0.372931,0.0136604,0.0458739,0.0910162
Agent ID,1
Number of waypoints,2
Point-0,0,0.0440722,-0.00288277,0.144476
Point-1,0.545074,0.0549677,0.0347051,0.1505
Agent ID,2
Number of waypoints,3
Point-0,0,-0.0427974,0.0220882,0.123667
Point-1,0.521322,-0.0427974,0.0220882,0.0715348
Point-2,0.862109,-0.0289528,0.0423223,0.0715348
Agent ID,3
Number of waypoints,3
Point-0,0,-0.0122351,0.020414,0.159676
Point-1,0.05697,-0.0122351,0.020414,0.153979
Point-2,0.861672,-0.01719,-0.0551013,0.153979
Agent ID,4
Number of waypoints,3
Point-0,0,0.048501,0.0305615,0.0942042
Point-1,0.224394,0.048501,0.0305615,0.0717648
Point-2,0.814079,0.0321617,-0.0120677,0.0717648
Agent ID,5
Number of waypoints,2
Point-0,0,0.0195335,-0.00386383,0.0987811
Point-1,0.742016,0.0224468,-0.0534852,0.120448
