Agent ID,0
Number of waypoints,3
Point-0,0,-0.0287116,-0.00357246,0.14111
Point-1,0.263018,-0.00666376,-0.00357246,0.145364
Point-2,0.70558,-0.00666376,0.0406837,0.145364
Agent ID,1
Number of waypoints,3
Point-0,0,0.0422671,0.00561087,0.11685
Point-1,0.186757,0.0422671,-0.0130648,0.11685
Point-2,0.453204,0.0424258,-0.0130648,0.143336
Agent ID,2
Number of waypoints,3
Point-0,0,-0.0592034,0.0374223,0.111141
Point-1,0.206548,-0.0452446,0.0374223,0.104445
Point-2,0.603825,-0.0452446,-0.00230538,0.104445
Agent ID,3
Number of waypoints,2
Point-0,0,-0.0241404,-0.0440819,0.154063
Point-1,0.617105,0.0282764,-0.0450076,0.145695
Agent ID,4
Number of waypoints,2
Point-0,0,0.00678275,0.0334638,0.09589
Point-1,0.536655,0.0420478,0.0490088,0.0930345
Agent ID,5
Number of waypoints,7
Point-0,0,0.00601024,-0.0130189,0.164361
Point-1,0.165069,0.0113588,-0.020101,0.168437
Point-2,0.165069,0.0113588,-0.020101,0.168437
Point-3,0.174632,0.0113588,-0.020101,0.169394
Point-4,0.370263,0.0309219,-0.020101,0.169394
Point-5,0.493684,0.043264,-0.020101,0.169394
Point-6,0.914943,0.045267,-0.0540294,0.175588
