Agent ID,0
Number of waypoints,3
Point-0,0,0.0353171,-0.0399459,0.124616
Point-1,0.098005,0.0353171,-0.0497464,0.124616
Point-2,0.290634,0.03853,-0.0497464,0.108566
Agent ID,1
Number of waypoints,4
Point-0,0,0.0211666,0.017014,0.107199
Point-1,0.480285,0.052164,0.017014,0.12423
Point-2,0.720428,0.052164,0.0311476,0.134111
Point-3,1.16447,0.052164,0.0311476,0.178515
Agent ID,2
Number of waypoints,4
Point-0,0,0.0267834,0.0369079,0.0612879
Point-1,0.015233,0.0283067,0.0369079,0.0612879
Point-2,0.540594,0.0283067,-0.0156282,0.0612879
Point-3,0.787741,0.0283067,-0.0156282,0.0860026
Agent ID,3
Number of waypoints,2
Point-0,0,-0.00959293,0.00623908,0.0627261
Point-1,1.67391,-0.051025,-0.0149103,0.167536
Agent ID,4
Number of waypoints,7
Point-0,0,0.0563064,0.0232787,0.152153
Point-1,0.349341,0.0563064,-0.00437201,0.14487
Point-2,0.903305,0.0563064,-0.0347568,0.119858
Point-3,0.931576,0.0534793,-0.0347568,0.119858
Point-4,1.27172,0.019465,-0.0347568,0.119858
Point-5,1.47503,0.00157985,-0.0347568,0.117412
Point-6,1.58841,-0.00975767,-0.0347568,0.117412
Agent ID,5
Number of waypoints,2
Point-0,0,-0.0313039,0.037613,0.157482
Point-1,0.800475,0.0323183,0.0288097,0.14986
