Agent ID,0
Number of waypoints,5
Point-0,0,-0.0598591,-0.0121387,0.12889
Point-1,0.695144,-0.0598591,-0.0449501,0.092187
Point-2,0.719377,-0.0574358,-0.0449501,0.092187
Point-3,1.03954,-0.0254195,-0.0449501,0.092187
Point-4,1.59801,0.0304271,-0.0449501,0.092187
Agent ID,1
Number of waypoints,2
Point-0,0,0.0272393,-0.0344228,0.175017
Point-1,0.688884,-0.0161127,-0.0480402,0.163098
Agent ID,2
Number of waypoints,2
Point-0,0,-0.0392304,0.0244707,0.0644438
Point-1,1.07832,-0.00884968,0.0168131,0.134237
Agent ID,3
Number of waypoints,2
Point-0,0,0.00292887,-0.037758,0.0754774
Point-1,1.48506,-0.0483199,-0.0119227,0.146899
Agent ID,4
Number of waypoints,3
Point-0,0,0.0136993,0.0249819,0.109151
Point-1,0.327858,0.0274671,0.0249819,0.128169
Point-2,0.431959,0.0274671,0.035392,0.128169
Agent ID,5
Number of waypoints,2
Point-0,0,0.0285413,0.0556773,0.165359
Point-1,1.20994,0.045542,0.0373082,0.0797345
