Agent ID,0
Number of waypoints,3
Point-0,0,-0.0321024,0.00965192,0.158015
Point-1,0.372325,-0.0321024,-0.0275806,0.158015
Point-2,1.35573,0.00596641,-0.0275806,0.0977436
Agent ID,1
Number of waypoints,3
Point-0,0,0.042574,-0.0545029,0.125824
Point-1,0.57411,0.042574,-0.0545029,0.068413
Point-2,1.47205,-0.0312226,-0.0385054,0.068413
Agent ID,2
Number of waypoints,2
Point-0,0,0.0152344,0.00903424,0.139514
Point-1,1.1467,-0.0340123,0.0164096,0.0814658
Agent ID,3
Number of waypoints,2
Point-0,0,-0.0484328,-0.0153681,0.12741
Point-1,0.590302,0.00431794,-0.00995662,0.128278
Agent ID,4
Number of waypoints,2
Point-0,0,0.0188296,0.0591213,0.162219
Point-1,0.664219,-0.0274527,0.0407307,0.16047
Agent ID,5
Number of waypoints,3
Point-0,0,0.0504119,-0.00810541,0.141841
Point-1,0.713856,0.0177174,-0.0467965,0.141841
Point-2,0.943996,0.0177174,-0.0467965,0.164855
