Agent ID,0
Number of waypoints,2
Point-0,0,0.0116097,-0.0260955,0.100845
Point-1,0.740782,0.016765,0.0341194,0.109553
Agent ID,1
Number of waypoints,4
Point-0,0,-0.0130477,-0.0404143,0.175343
Point-1,0.079871,-0.0210348,-0.0404143,0.175343
Point-2,0.670381,-0.0210348,-0.0404143,0.116292
Point-3,1.07213,-0.0210348,-0.000239294,0.116292
Agent ID,2
Number of waypoints,2
Point-0,0,0.0481001,0.0120297,0.0943592
Point-1,0.984158,0.0385387,-0.0283569,0.142827
Agent ID,3
Number of waypoints,2
Point-0,0,-0.0391368,-0.00898434,0.159835
Point-1,1.13053,-0.0560257,0.0409966,0.113652
Agent ID,4
Number of waypoints,2
Point-0,0,-0.0585228,0.0423002,0.097517
Point-1,1.58644,0.0264345,0.0548936,0.15861
Agent ID,5
Number of waypoints,6
Point-0,0,-0.00305068,0.035883,0.0619128
Point-1,0.0961997,0.0013055,0.0411468,0.0619128
Point-2,0.740782,0.0013055,0.0178388,0.103063
Point-3,0.925763,0.0013055,-0.000659304,0.103063
Point-4,0.940348,0.00276407,-0.000659304,0.103063
Point-5,1.39893,0.0465901,-0.0026914,0.103063
