Agent ID,0
Number of waypoints,4
Point-0,0,0.0420077,0.0183402,0.113334
Point-1,0.652385,-0.0207372,0.0208339,0.113334
Point-2,0.794638,-0.024602,0.0208339,0.123694
Point-3,1.42983,-0.0458097,0.0211755,0.165664
Agent ID,1
Number of waypoints,2
Point-0,0,0.00716253,-0.0589089,0.178483
Point-1,1.56692,-0.0168266,-0.00451772,0.100171
Agent ID,2
Number of waypoints,2
Point-0,0,0.0130959,0.0176585,0.131092
Point-1,1.10357,0.0493333,-0.039941,0.114572
Agent ID,3
Number of waypoints,2
Point-0,0,0.0350695,-0.0312335,0.0868851
Point-1,1.27866,0.0570519,0.0571615,0.104374
Agent ID,4
Number of waypoints,2
Point-0,0,-0.0232349,-0.0177275,0.136458
Point-1,1.3244,0.0193831,0.0447081,0.163844
Agent ID,5
Number of waypoints,3
Point-0,0,0.0455577,0.0427349,0.147314
Point-1,0.21941,0.0455577,0.0427349,0.125373
Point-2,1.53153,0.000332452,-0.0432519,0.125373
